964 0364         ,*,90 4 391 1      ,070,14444 ,   ,009413             ,V201,   , 1 25,    1882, 6/01/16,     120, ,0000,      ,    1062,    24.9800,    36.0000,    25.9043
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 7/19/16,       3, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 7/23/16,       9, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 7/30/16,       4, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 8/06/16,       5, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 8/09/16,       1, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 8/13/16,       7, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 8/16/16,      37, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 8/19/16,       3, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 8/20/16,       9, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 8/27/16,       7, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 9/03/16,      10, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 9/09/16,       6, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 9/10/16,       1, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 9/16/16,      39, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 9/19/16,       3, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518, 9/24/16,       9, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,10/01/16,       9, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,10/08/16,      11, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,10/10/16,       1, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,10/15/16,       5, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,10/16/16,       3, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,10/17/16,      37, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,10/22/16,       7, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,10/29/16,       4, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,11/06/16,       1, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,11/15/16,      34, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,11/19/16,       5, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,11/26/16,       5, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 21 1       , ,250 4 21 1      ,095,00154 ,XE ,3803               ,V999,   , 3 29,    1518,12/03/16,       1, ,0000,      ,      82,    29.7457,    35.9300,    30.8463
250 4 291 1X     , ,250 4 291 1X    ,095,00154 ,XE ,3803               ,V999,   ,12  8,     320, 6/17/16,       4, ,0000,      ,        ,    39.0000,    44.5900,    40.4430
250 4 291 1X     , ,250 4 291 1X    ,095,00154 ,XE ,3803               ,V999,   ,12  8,     320, 7/18/16,      10, ,0000,      ,        ,    39.0000,    44.5900,    40.4430
250 4 291 1X     , ,250 4 291 1X    ,095,00154 ,XE ,3803               ,V999,   ,12  8,     320, 8/16/16,      10, ,0000,      ,        ,    39.0000,    44.5900,    40.4430
250 70 39        ,*,250 70 39       ,095,00154 ,XE ,3803               ,V851,   , 2  3,   48000, 4/16/16,    2400,*,0000,      ,    2400,     1.5060,     1.7900,     1.5622
250 70 39        , ,250 70 39       ,095,00154 ,XE ,3803               ,V851,   , 2  3,   48000, 6/03/16,    2400, ,0000,      ,    2400,     1.5060,     1.7900,     1.5622
250 70 39        , ,250 70 39       ,095,00154 ,XE ,3803               ,V851,   , 2  3,   48000, 7/23/16,    2400, ,0000,      ,    2400,     1.5060,     1.7900,     1.5622
250 74 11        , ,250 74 11       ,095,00154 ,XE ,3803               ,V252,   , 3 16,    2790, 8/06/16,     250, ,0000,      ,        ,     1.9600,     2.1200,     2.0325
250 74 11        , ,250 74 11       ,095,00154 ,XE ,3803               ,V252,   , 3 16,    2790,10/22/16,     250, ,0000,      ,        ,     1.9600,     2.1200,     2.0325
3 2 119          , ,3 2 119         ,095,00154 ,XE ,3803               ,V999,   ,12  8,     316,11/15/16,       4, ,0000,      ,      18,     6.8099,     9.2700,     7.0619
3 2 159          , ,3 2 159         ,095,00154 ,XE ,3803               ,V201,   , 7  8,     217, 4/17/16,       3,*,0000,      ,       3,     4.6476,     4.5000,     4.8196
3 2 159          , ,3 2 159         ,095,00154 ,XE ,3803               ,V201,   , 7  8,     217, 5/17/16,       8, ,0000,      ,       3,     4.6476,     4.5000,     4.8196
3 2 159          , ,3 2 159         ,095,00154 ,XE ,3803               ,V201,   , 7  8,     217, 6/17/16,       8, ,0000,      ,       3,     4.6476,     4.5000,     4.8196
3 2 159          , ,3 2 159         ,095,00154 ,XE ,3803               ,V201,   , 7  8,     217, 7/18/16,       8, ,0000,      ,       3,     4.6476,     4.5000,     4.8196
3 2 159          , ,3 2 159         ,095,00154 ,XE ,3803               ,V201,   , 7  8,     217, 8/16/16,       8, ,0000,      ,       3,     4.6476,     4.5000,     4.8196
3 28 47          , ,3 28 47         ,095,00154 ,XE ,3803               ,V999,   , 1 20,     500, 8/16/16,      75, ,0000,      ,        ,     7.2472,     8.0500,     7.5878
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 4/03/16,      16,*,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 4/15/16,       5,*,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 4/22/16,       2, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 5/08/16,      21, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 5/20/16,       2, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 5/31/16,      19, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 6/10/16,       3, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 6/24/16,       2, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 7/01/16,       2, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 7/08/16,       2, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 7/18/16,      22, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 8/16/16,      22, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 5551X        , ,3 3 5551X P     ,095,00154 ,XE ,3803               ,201 ,   , 3 29,     219, 9/16/16,      22, ,0000,      ,        ,    20.6875,    22.3800,    21.5874
3 3 598KX        , ,3 3 598KX       ,095,00154 ,XE ,3803               ,V999,   , 2 17,     223, 8/16/16,       4, ,0000,      ,       8,    27.1650,    28.4900,    28.1701
3 3 598KX        , ,3 3 598KX       ,095,00154 ,XE ,3803               ,V999,   , 2 17,     223, 9/16/16,       6, ,0000,      ,       8,    27.1650,    28.4900,    28.1701
3 3 598KX        , ,3 3 598KX       ,095,00154 ,XE ,3803               ,V999,   , 2 17,     223,10/17/16,       6, ,0000,      ,       8,    27.1650,    28.4900,    28.1701
3 3 598KX        , ,3 3 598KX       ,095,00154 ,XE ,3803               ,V999,   , 2 17,     223,11/15/16,       6, ,0000,      ,       8,    27.1650,    28.4900,    28.1701
3 40 1101        , ,3 40 1101       ,095,00154 ,XE ,3803               ,V999,   , 3 16,     106, 5/15/16,       1, ,0000,      ,       2,    11.6689,    12.6200,    12.2173
3 40 1101        , ,3 40 1101       ,095,00154 ,XE ,3803               ,V999,   , 3 16,     106, 5/21/16,       3, ,0000,      ,       2,    11.6689,    12.6200,    12.2173
3 40 1101        , ,3 40 1101       ,095,00154 ,XE ,3803               ,V999,   , 3 16,     106, 8/16/16,       3, ,0000,      ,       2,    11.6689,    12.6200,    12.2173
3 40 1101        , ,3 40 1101       ,095,00154 ,XE ,3803               ,V999,   , 3 16,     106, 9/16/16,       3, ,0000,      ,       2,    11.6689,    12.6200,    12.2173
3 40 1101        , ,3 40 1101       ,095,00154 ,XE ,3803               ,V999,   , 3 16,     106,10/17/16,       3, ,0000,      ,       2,    11.6689,    12.6200,    12.2173
3 40 1101        , ,3 40 1101       ,095,00154 ,XE ,3803               ,V999,   , 3 16,     106,11/15/16,       3, ,0000,      ,       2,    11.6689,    12.6200,    12.2173
3 40 1421        , ,3 40 1421       ,095,00154 ,XE ,3803               ,V999,   , 3  8,      50, 4/15/16,       2,*,0000,      ,        ,    18.0215,    20.7100,    18.6883
3 40 1421        , ,3 40 1421       ,095,00154 ,XE ,3803               ,V999,   , 3  8,      50, 5/13/16,       1, ,0000,      ,        ,    18.0215,    20.7100,    18.6883
3 40 1421        , ,3 40 1421       ,095,00154 ,XE ,3803               ,V999,   , 3  8,      50, 5/31/16,       2, ,0000,      ,        ,    18.0215,    20.7100,    18.6883
3 40 1421        , ,3 40 1421       ,095,00154 ,XE ,3803               ,V999,   , 3  8,      50, 7/18/16,       2, ,0000,      ,        ,    18.0215,    20.7100,    18.6883
3 40 1421        , ,3 40 1421       ,095,00154 ,XE ,3803               ,V999,   , 3  8,      50, 8/16/16,       4, ,0000,      ,        ,    18.0215,    20.7100,    18.6883
3 40 1421        , ,3 40 1421       ,095,00154 ,XE ,3803               ,V999,   , 3  8,      50, 9/16/16,       4, ,0000,      ,        ,    18.0215,    20.7100,    18.6883
3 40 1421        , ,3 40 1421       ,095,00154 ,XE ,3803               ,V999,   , 3  8,      50,10/17/16,       4, ,0000,      ,        ,    18.0215,    20.7100,    18.6883
3-28-567         ,*,3 28 567        ,095,00154 ,XE ,3803               ,218 ,   , 3 16,      12, 4/08/16,       1,*,0000,      ,       5,     6.6886,     7.8000,     7.0030
3-28-567         , ,3 28 567        ,095,00154 ,XE ,3803               ,218 ,   , 3 16,      12, 4/15/16,       2,*,0000,      ,       5,     6.6886,     7.8000,     7.0030
3-28-567         , ,3 28 567        ,095,00154 ,XE ,3803               ,218 ,   , 3 16,      12, 5/24/16,       1, ,0000,      ,       5,     6.6886,     7.8000,     7.0030
3-28-567         , ,3 28 567        ,095,00154 ,XE ,3803               ,218 ,   , 3 16,      12, 6/17/16,       2, ,0000,      ,       5,     6.6886,     7.8000,     7.0030
3-28-567         , ,3 28 567        ,095,00154 ,XE ,3803               ,218 ,   , 3 16,      12, 7/18/16,       2, ,0000,      ,       5,     6.6886,     7.8000,     7.0030
3-28-567         , ,3 28 567        ,095,00154 ,XE ,3803               ,218 ,   , 3 16,      12, 8/16/16,       2, ,0000,      ,       5,     6.6886,     7.8000,     7.0030
3-28-567         , ,3 28 567        ,095,00154 ,XE ,3803               ,218 ,   , 3 16,      12, 9/16/16,       2, ,0000,      ,       5,     6.6886,     7.8000,     7.0030
3-28-567         , ,3 28 567        ,095,00154 ,XE ,3803               ,218 ,   , 3 16,      12,10/17/16,       2, ,0000,      ,       5,     6.6886,     7.8000,     7.0030
3-28-567         , ,3 28 567        ,095,00154 ,XE ,3803               ,218 ,   , 3 16,      12,11/15/16,       2, ,0000,      ,       5,     6.6886,     7.8000,     7.0030
4 4 2051 1       , ,4 4 2051 1      ,095,00154 ,XE ,3803               ,V201,   , 1 20,      17, 3/08/16,       1,*,0000,      ,     270,    19.1035,    20.9400,    20.0014
4 4 2051 1       , ,4 4 2051 1      ,095,00154 ,XE ,3803               ,V201,   , 1 20,      17, 4/17/16,       1,*,0000,      ,     270,    19.1035,    20.9400,    20.0014
4 4 2051 1       , ,4 4 2051 1      ,095,00154 ,XE ,3803               ,V201,   , 1 20,      17, 5/17/16,       1, ,0000,      ,     270,    19.1035,    20.9400,    20.0014
4 4 2051 1       , ,4 4 2051 1      ,095,00154 ,XE ,3803               ,V201,   , 1 20,      17, 6/17/16,       1, ,0000,      ,     270,    19.1035,    20.9400,    20.0014
4 4 2051 1       , ,4 4 2051 1      ,095,00154 ,XE ,3803               ,V201,   , 1 20,      17, 7/18/16,       1, ,0000,      ,     270,    19.1035,    20.9400,    20.0014
4 4 2051 1       , ,4 4 2051 1      ,095,00154 ,XE ,3803               ,V201,   , 1 20,      17, 8/16/16,       1, ,0000,      ,     270,    19.1035,    20.9400,    20.0014
4 4 2051 1       , ,4 4 2051 1      ,095,00154 ,XE ,3803               ,V201,   , 1 20,      17, 9/16/16,       1, ,0000,      ,     270,    19.1035,    20.9400,    20.0014
5 178XE          , ,5 178XE         ,095,00154 ,XE ,3803               ,V850,   , 3 16,    1823, 9/16/16,     100, ,0000,      ,        ,     7.4132,     7.9300,     7.7616
5 178XE          , ,5 178XE         ,095,00154 ,XE ,3803               ,V850,   , 3 16,    1823,11/15/16,     100, ,0000,      ,        ,     7.4132,     7.9300,     7.7616
5 2 279          , ,5 2 279 P       ,095,00154 ,XE ,3803               ,V201,   , 3 16,     201, 6/17/16,       6, ,0000,      ,       3,    50.4595,    54.5900,    52.6545
5 2 279          , ,5 2 279 P       ,095,00154 ,XE ,3803               ,V201,   , 3 16,     201, 7/18/16,       6, ,0000,      ,       3,    50.4595,    54.5900,    52.6545
5 2 279          , ,5 2 279 P       ,095,00154 ,XE ,3803               ,V201,   , 3 16,     201, 8/16/16,       6, ,0000,      ,       3,    50.4595,    54.5900,    52.6545
5 2 279          , ,5 2 279 P       ,095,00154 ,XE ,3803               ,V201,   , 3 16,     201, 9/16/16,       6, ,0000,      ,       3,    50.4595,    54.5900,    52.6545
5 2 279          , ,5 2 279 P       ,095,00154 ,XE ,3803               ,V201,   , 3 16,     201,10/17/16,       6, ,0000,      ,       3,    50.4595,    54.5900,    52.6545
5 2 279          , ,5 2 279 P       ,095,00154 ,XE ,3803               ,V201,   , 3 16,     201,11/15/16,       6, ,0000,      ,       3,    50.4595,    54.5900,    52.6545
